文件路径,识别结果,位置,置信度,用时
Camera: 0,睁眼,"[396, 112, 464, 174]",0.3792102336883545,0.07308101654052734
Camera: 0,打哈欠,"[335, 1, 551, 548]",0.45369067788124084,0.07308101654052734
Camera: 0,睁眼,"[502, 116, 545, 168]",0.3502548038959503,0.019994020462036133
Camera: 0,睁眼,"[396, 112, 464, 174]",0.3792038559913635,0.019994020462036133
Camera: 0,打哈欠,"[335, 1, 551, 548]",0.4536394476890564,0.019994020462036133
Camera: 0,睁眼,"[502, 115, 546, 168]",0.3508605659008026,0.01799798011779785
Camera: 0,睁眼,"[397, 111, 465, 174]",0.37357190251350403,0.01799798011779785
Camera: 0,打哈欠,"[335, 2, 552, 547]",0.4532434344291687,0.01799798011779785
Camera: 0,睁眼,"[502, 115, 546, 168]",0.35084977746009827,0.015999317169189453
Camera: 0,睁眼,"[397, 111, 465, 174]",0.3735661208629608,0.015999317169189453
Camera: 0,打哈欠,"[335, 2, 552, 547]",0.45319682359695435,0.015999317169189453
Camera: 0,睁眼,"[502, 115, 546, 168]",0.3508671522140503,0.01600050926208496
Camera: 0,睁眼,"[397, 111, 465, 174]",0.37357503175735474,0.01600050926208496
Camera: 0,打哈欠,"[335, 2, 552, 547]",0.45324981212615967,0.01600050926208496
Camera: 0,睁眼,"[502, 115, 546, 168]",0.3508542478084564,0.02204275131225586
Camera: 0,睁眼,"[397, 111, 465, 174]",0.3735946714878082,0.02204275131225586
Camera: 0,打哈欠,"[335, 2, 552, 547]",0.45319780707359314,0.02204275131225586
Camera: 0,睁眼,"[502, 115, 546, 168]",0.35083892941474915,0.018064260482788086
Camera: 0,睁眼,"[397, 111, 465, 174]",0.37358900904655457,0.018064260482788086
Camera: 0,打哈欠,"[335, 2, 552, 547]",0.4532586932182312,0.018064260482788086
Camera: 0,睁眼,"[502, 117, 546, 171]",0.35290950536727905,0.01900005340576172
Camera: 0,睁眼,"[397, 113, 466, 177]",0.38107413053512573,0.01900005340576172
Camera: 0,打哈欠,"[337, 5, 553, 545]",0.43056583404541016,0.01900005340576172
Camera: 0,睁眼,"[502, 117, 546, 171]",0.352908730506897,0.023996353149414062
Camera: 0,睁眼,"[397, 113, 466, 177]",0.38107648491859436,0.023996353149414062
Camera: 0,打哈欠,"[337, 5, 553, 545]",0.43051159381866455,0.023996353149414062
Camera: 0,睁眼,"[502, 117, 546, 171]",0.3529031574726105,0.01700139045715332
Camera: 0,睁眼,"[397, 113, 466, 177]",0.38107940554618835,0.01700139045715332
Camera: 0,打哈欠,"[337, 5, 553, 545]",0.4305594265460968,0.01700139045715332
Camera: 0,睁眼,"[502, 117, 546, 171]",0.35293638706207275,0.025336503982543945
Camera: 0,睁眼,"[397, 113, 466, 177]",0.38106852769851685,0.025336503982543945
Camera: 0,打哈欠,"[337, 5, 553, 545]",0.43046799302101135,0.025336503982543945
Camera: 0,睁眼,"[502, 117, 546, 172]",0.3530452847480774,0.020001649856567383
Camera: 0,睁眼,"[397, 113, 466, 177]",0.3814569115638733,0.020001649856567383
Camera: 0,打哈欠,"[337, 5, 553, 545]",0.430672824382782,0.020001649856567383
Camera: 0,睁眼,"[228, 79, 302, 149]",0.3549851179122925,0.017999887466430664
Camera: 0,睁眼,"[340, 74, 401, 140]",0.3644005358219147,0.017999887466430664
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.47700825333595276,0.017999887466430664
Camera: 0,睁眼,"[228, 79, 302, 149]",0.354971706867218,0.017000198364257812
Camera: 0,睁眼,"[340, 74, 401, 140]",0.36437833309173584,0.017000198364257812
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.47703754901885986,0.017000198364257812
Camera: 0,睁眼,"[228, 79, 302, 149]",0.3549865186214447,0.01800084114074707
Camera: 0,睁眼,"[340, 74, 401, 140]",0.36438730359077454,0.01800084114074707
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.47703489661216736,0.01800084114074707
Camera: 0,睁眼,"[228, 79, 302, 149]",0.35498520731925964,0.017998456954956055
Camera: 0,睁眼,"[340, 74, 401, 140]",0.36439013481140137,0.017998456954956055
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.47704166173934937,0.017998456954956055
Camera: 0,睁眼,"[228, 79, 302, 149]",0.3550384044647217,0.018000364303588867
Camera: 0,睁眼,"[340, 74, 401, 140]",0.36443331837654114,0.018000364303588867
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.4770643413066864,0.018000364303588867
Camera: 0,睁眼,"[339, 72, 399, 139]",0.3660348355770111,0.01746201515197754
Camera: 0,睁眼,"[223, 79, 300, 150]",0.3678185045719147,0.01746201515197754
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.4659237563610077,0.01746201515197754
Camera: 0,睁眼,"[339, 72, 399, 139]",0.3660399615764618,0.023518085479736328
Camera: 0,睁眼,"[223, 79, 300, 150]",0.36782151460647583,0.023518085479736328
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.46595168113708496,0.023518085479736328
Camera: 0,睁眼,"[339, 72, 399, 139]",0.36607202887535095,0.019908905029296875
Camera: 0,睁眼,"[223, 79, 300, 150]",0.3678545355796814,0.019908905029296875
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.4659269154071808,0.019908905029296875
Camera: 0,睁眼,"[339, 72, 399, 139]",0.3660624027252197,0.07718086242675781
Camera: 0,睁眼,"[223, 79, 300, 150]",0.36781609058380127,0.07718086242675781
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.4659058153629303,0.07718086242675781
Camera: 0,睁眼,"[339, 72, 399, 139]",0.3660585582256317,0.04624652862548828
Camera: 0,睁眼,"[223, 79, 300, 150]",0.3677250146865845,0.04624652862548828
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.46592506766319275,0.04624652862548828
Camera: 0,睁眼,"[339, 73, 399, 139]",0.3619416058063507,0.039999961853027344
Camera: 0,睁眼,"[224, 79, 300, 149]",0.3738442361354828,0.039999961853027344
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.46919405460357666,0.039999961853027344
Camera: 0,睁眼,"[339, 73, 399, 139]",0.3614017069339752,0.026996850967407227
Camera: 0,睁眼,"[224, 79, 300, 149]",0.3719460964202881,0.026996850967407227
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.46924781799316406,0.026996850967407227
Camera: 0,睁眼,"[339, 73, 399, 139]",0.3638322651386261,0.021002769470214844
Camera: 0,睁眼,"[224, 79, 300, 149]",0.37572717666625977,0.021002769470214844
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.468840628862381,0.021002769470214844
Camera: 0,睁眼,"[339, 73, 399, 139]",0.3638341426849365,0.021545886993408203
Camera: 0,睁眼,"[224, 79, 300, 149]",0.3757050335407257,0.021545886993408203
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.46883416175842285,0.021545886993408203
Camera: 0,睁眼,"[339, 73, 399, 139]",0.36390411853790283,0.03201127052307129
Camera: 0,睁眼,"[224, 79, 300, 149]",0.3758002817630768,0.03201127052307129
Camera: 0,打哈欠,"[222, 1, 412, 504]",0.4688085615634918,0.03201127052307129
Camera: 0,睁眼,"[228, 83, 301, 150]",0.3417922854423523,0.033017635345458984
Camera: 0,睁眼,"[340, 76, 402, 142]",0.3479437828063965,0.033017635345458984
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.4859197735786438,0.033017635345458984
Camera: 0,睁眼,"[228, 83, 301, 150]",0.3417462706565857,0.023999691009521484
Camera: 0,睁眼,"[340, 76, 402, 142]",0.34792643785476685,0.023999691009521484
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.48591330647468567,0.023999691009521484
Camera: 0,睁眼,"[228, 83, 301, 150]",0.34176579117774963,0.023550748825073242
Camera: 0,睁眼,"[340, 76, 402, 142]",0.3479361832141876,0.023550748825073242
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.4859239459037781,0.023550748825073242
Camera: 0,睁眼,"[228, 83, 301, 150]",0.3417849838733673,0.02099895477294922
Camera: 0,睁眼,"[340, 76, 402, 142]",0.3479238748550415,0.02099895477294922
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.48592257499694824,0.02099895477294922
Camera: 0,睁眼,"[228, 83, 301, 150]",0.3415083885192871,0.023877382278442383
Camera: 0,睁眼,"[340, 76, 402, 142]",0.3478890359401703,0.023877382278442383
Camera: 0,打哈欠,"[224, 1, 414, 506]",0.48607316613197327,0.023877382278442383
Camera: 0,睁眼,"[343, 74, 402, 139]",0.3442087471485138,0.017001628875732422
Camera: 0,睁眼,"[228, 79, 303, 148]",0.3547247648239136,0.017001628875732422
Camera: 0,打哈欠,"[224, 2, 414, 505]",0.47630611062049866,0.017001628875732422
Camera: 0,睁眼,"[343, 74, 402, 139]",0.34422919154167175,0.020999670028686523
Camera: 0,睁眼,"[228, 79, 303, 148]",0.3547264039516449,0.020999670028686523
Camera: 0,打哈欠,"[224, 2, 414, 505]",0.47630929946899414,0.020999670028686523
Camera: 0,睁眼,"[343, 74, 402, 139]",0.34402817487716675,0.023015737533569336
Camera: 0,睁眼,"[228, 79, 303, 148]",0.3547421097755432,0.023015737533569336
Camera: 0,打哈欠,"[224, 2, 414, 505]",0.4763120710849762,0.023015737533569336
Camera: 0,睁眼,"[343, 74, 402, 139]",0.3443729281425476,0.018996477127075195
Camera: 0,睁眼,"[228, 79, 303, 148]",0.35453879833221436,0.018996477127075195
Camera: 0,打哈欠,"[224, 2, 414, 505]",0.4766223728656769,0.018996477127075195
Camera: 0,睁眼,"[343, 74, 402, 139]",0.34403279423713684,0.019588232040405273
Camera: 0,睁眼,"[228, 79, 303, 148]",0.35419347882270813,0.019588232040405273
Camera: 0,打哈欠,"[224, 2, 414, 505]",0.4757423996925354,0.019588232040405273
Camera: 0,睁眼,"[227, 78, 301, 146]",0.3455803692340851,0.01799774169921875
Camera: 0,睁眼,"[341, 72, 401, 139]",0.358843058347702,0.01799774169921875
Camera: 0,打哈欠,"[224, 1, 414, 502]",0.47331130504608154,0.01799774169921875
Camera: 0,睁眼,"[227, 78, 301, 146]",0.3456655740737915,0.024988889694213867
Camera: 0,睁眼,"[341, 72, 401, 139]",0.3586578965187073,0.024988889694213867
Camera: 0,打哈欠,"[224, 1, 414, 502]",0.4732932448387146,0.024988889694213867
Camera: 0,睁眼,"[227, 78, 301, 146]",0.34564119577407837,0.018994808197021484
Camera: 0,睁眼,"[341, 72, 401, 139]",0.3586302697658539,0.018994808197021484
Camera: 0,打哈欠,"[224, 1, 414, 502]",0.47332972288131714,0.018994808197021484
Camera: 0,睁眼,"[227, 78, 301, 146]",0.3427882790565491,0.025002479553222656
Camera: 0,睁眼,"[341, 72, 401, 139]",0.3581118881702423,0.025002479553222656
Camera: 0,打哈欠,"[224, 1, 414, 502]",0.4736217260360718,0.025002479553222656
Camera: 0,睁眼,"[227, 78, 301, 146]",0.3424089550971985,0.01999831199645996
Camera: 0,睁眼,"[341, 72, 401, 139]",0.35763224959373474,0.01999831199645996
Camera: 0,打哈欠,"[224, 1, 414, 502]",0.47357258200645447,0.01999831199645996
Camera: 0,未打哈欠,"[340, 28, 576, 551]",0.7764871120452881,0.016997575759887695
Camera: 0,未打哈欠,"[340, 28, 576, 551]",0.7764922976493835,0.01599884033203125
Camera: 0,未打哈欠,"[340, 28, 576, 551]",0.7765097618103027,0.01900005340576172
Camera: 0,未打哈欠,"[340, 28, 576, 551]",0.7764408588409424,0.01999974250793457
Camera: 0,未打哈欠,"[340, 28, 576, 551]",0.776597261428833,0.017002105712890625
Camera: 0,未打哈欠,"[339, 30, 574, 548]",0.7777729034423828,0.015003681182861328
Camera: 0,未打哈欠,"[338, 28, 575, 548]",0.7785935401916504,0.017998218536376953
Camera: 0,未打哈欠,"[338, 28, 575, 548]",0.7785592079162598,0.0200040340423584
Camera: 0,未打哈欠,"[338, 28, 575, 548]",0.7786191701889038,0.01665782928466797
Camera: 0,未打哈欠,"[338, 28, 575, 548]",0.778531014919281,0.017999649047851562
Camera: 0,未打哈欠,"[339, 21, 577, 548]",0.780141294002533,0.017002105712890625
Camera: 0,未打哈欠,"[339, 21, 577, 548]",0.780097484588623,0.014995098114013672
Camera: 0,未打哈欠,"[339, 21, 577, 548]",0.7801327705383301,0.02004265785217285
Camera: 0,未打哈欠,"[339, 21, 577, 548]",0.7801310420036316,0.0169985294342041
Camera: 0,未打哈欠,"[339, 21, 577, 548]",0.7799802422523499,0.01800227165222168
Camera: 0,未打哈欠,"[339, 23, 577, 549]",0.7819568514823914,0.016004085540771484
Camera: 0,未打哈欠,"[339, 23, 577, 549]",0.781874418258667,0.015000581741333008
Camera: 0,未打哈欠,"[340, 24, 577, 549]",0.7824198603630066,0.018999099731445312
Camera: 0,未打哈欠,"[340, 24, 577, 549]",0.7813620567321777,0.01900005340576172
Camera: 0,未打哈欠,"[340, 24, 577, 549]",0.7817509174346924,0.016999006271362305
Camera: 0,未打哈欠,"[338, 45, 574, 551]",0.7844223380088806,0.02199840545654297
Camera: 0,未打哈欠,"[338, 45, 574, 551]",0.7844232320785522,0.01799750328063965
Camera: 0,未打哈欠,"[338, 45, 574, 551]",0.784468948841095,0.01599907875061035
Camera: 0,未打哈欠,"[338, 45, 574, 551]",0.7843074202537537,0.018998146057128906
Camera: 0,未打哈欠,"[338, 45, 574, 551]",0.7837492823600769,0.09574675559997559
Camera: 0,未打哈欠,"[340, 26, 577, 550]",0.7798081040382385,0.04265093803405762
Camera: 0,未打哈欠,"[340, 26, 577, 550]",0.7803635597229004,0.04799818992614746
Camera: 0,未打哈欠,"[340, 26, 577, 550]",0.7812321186065674,0.036002397537231445
Camera: 0,未打哈欠,"[341, 26, 577, 549]",0.7734860777854919,0.03699851036071777
Camera: 0,未打哈欠,"[342, 27, 577, 549]",0.7749781608581543,0.0299990177154541
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.31247714161872864,0.02300238609313965
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.336791455745697,0.02300238609313965
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.40665096044540405,0.02300238609313965
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.31249406933784485,0.01699995994567871
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3368649482727051,0.01699995994567871
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.40678027272224426,0.01699995994567871
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3124656677246094,0.023999452590942383
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3367687463760376,0.023999452590942383
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.4066725969314575,0.023999452590942383
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.31242358684539795,0.019989728927612305
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.33696219325065613,0.019989728927612305
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.40677037835121155,0.019989728927612305
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3124588131904602,0.0220034122467041
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.33690762519836426,0.0220034122467041
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.4068136513233185,0.0220034122467041
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3125617802143097,0.025000572204589844
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.33699095249176025,0.025000572204589844
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.406701922416687,0.025000572204589844
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3127612769603729,0.016997814178466797
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3370572626590729,0.016997814178466797
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.40669697523117065,0.016997814178466797
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.31274837255477905,0.015999794006347656
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.33704861998558044,0.015999794006347656
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.4067722260951996,0.015999794006347656
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3127480745315552,0.021030187606811523
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3368537425994873,0.021030187606811523
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.40657317638397217,0.021030187606811523
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3127095401287079,0.017998456954956055
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.33672115206718445,0.017998456954956055
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.4063965976238251,0.017998456954956055
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.31262150406837463,0.015999317169189453
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3366929292678833,0.015999317169189453
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.4063900411128998,0.015999317169189453
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3114517033100128,0.01600050926208496
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3366653323173523,0.01600050926208496
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.4063379466533661,0.01600050926208496
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.31261977553367615,0.019997835159301758
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3366509675979614,0.019997835159301758
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.40646040439605713,0.019997835159301758
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3128114938735962,0.016999483108520508
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3364892303943634,0.016999483108520508
疲劳驾驶.mp4,打哈欠,"[62, 68, 414, 638]",0.40677785873413086,0.016999483108520508
疲劳驾驶.mp4,闭眼,"[150, 226, 249, 291]",0.3139042854309082,0.017000198364257812
疲劳驾驶.mp4,闭眼,"[314, 229, 398, 294]",0.3375489413738251,0.017000198364257812
疲劳驾驶.mp4,打哈欠,"[58, 13, 412, 639]",0.40701940655708313,0.017000198364257812
疲劳驾驶.mp4,闭眼,"[150, 225, 249, 290]",0.3172661364078522,0.01699972152709961
疲劳驾驶.mp4,闭眼,"[315, 229, 397, 295]",0.3349960446357727,0.01699972152709961
疲劳驾驶.mp4,打哈欠,"[61, 66, 413, 638]",0.40544089674949646,0.01699972152709961
疲劳驾驶.mp4,闭眼,"[140, 210, 248, 281]",0.30677181482315063,0.019000530242919922
疲劳驾驶.mp4,闭眼,"[320, 223, 408, 293]",0.33749058842658997,0.019000530242919922
疲劳驾驶.mp4,打哈欠,"[36, 26, 421, 639]",0.4439968466758728,0.019000530242919922
疲劳驾驶.mp4,闭眼,"[320, 178, 448, 271]",0.34798508882522583,0.021003007888793945
疲劳驾驶.mp4,闭眼,"[39, 162, 197, 272]",0.3973233997821808,0.021003007888793945
疲劳驾驶.mp4,打哈欠,"[0, 0, 482, 639]",0.4275973439216614,0.021003007888793945
疲劳驾驶.mp4,打哈欠,"[5, 0, 639, 640]",0.2534048855304718,0.018996715545654297
疲劳驾驶.mp4,打哈欠,"[1, 1, 476, 637]",0.5015841722488403,0.01800060272216797
疲劳驾驶.mp4,睁眼,"[101, 40, 202, 115]",0.2967539429664612,0.017996549606323242
疲劳驾驶.mp4,睁眼,"[276, 36, 369, 114]",0.379519522190094,0.017996549606323242
疲劳驾驶.mp4,打哈欠,"[66, 0, 421, 508]",0.4513360559940338,0.017996549606323242
疲劳驾驶.mp4,睁眼,"[160, 93, 239, 153]",0.36490288376808167,0.02000141143798828
疲劳驾驶.mp4,睁眼,"[298, 96, 369, 160]",0.38002651929855347,0.02000141143798828
疲劳驾驶.mp4,打哈欠,"[119, 13, 395, 458]",0.41914260387420654,0.02000141143798828
疲劳驾驶.mp4,睁眼,"[177, 109, 252, 163]",0.3444337546825409,0.019993305206298828
疲劳驾驶.mp4,睁眼,"[302, 113, 368, 173]",0.36570918560028076,0.019993305206298828
疲劳驾驶.mp4,打哈欠,"[136, 37, 387, 452]",0.4039672613143921,0.019993305206298828
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.35243356227874756,0.019001007080078125
疲劳驾驶.mp4,睁眼,"[303, 114, 368, 175]",0.37292686104774475,0.019001007080078125
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.4032781422138214,0.019001007080078125
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.3525658845901489,0.017998933792114258
疲劳驾驶.mp4,睁眼,"[303, 114, 368, 175]",0.3729010820388794,0.017998933792114258
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.4031897485256195,0.017998933792114258
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.3524753153324127,0.01800084114074707
疲劳驾驶.mp4,睁眼,"[303, 114, 368, 175]",0.3729130029678345,0.01800084114074707
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.40317201614379883,0.01800084114074707
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.3523678183555603,0.01599907875061035
疲劳驾驶.mp4,睁眼,"[303, 114, 368, 175]",0.3725186884403229,0.01599907875061035
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.4035978317260742,0.01599907875061035
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.35253942012786865,0.01759624481201172
疲劳驾驶.mp4,睁眼,"[303, 114, 368, 175]",0.3725550174713135,0.01759624481201172
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.4034893810749054,0.01759624481201172
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.3525328040122986,0.01802515983581543
疲劳驾驶.mp4,睁眼,"[303, 114, 368, 175]",0.3725734055042267,0.01802515983581543
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.40346187353134155,0.01802515983581543
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.3521910011768341,0.019000768661499023
疲劳驾驶.mp4,睁眼,"[303, 115, 368, 175]",0.3727136552333832,0.019000768661499023
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.4036828279495239,0.019000768661499023
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.35274508595466614,0.018001317977905273
疲劳驾驶.mp4,睁眼,"[303, 115, 368, 174]",0.37251290678977966,0.018001317977905273
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.40321022272109985,0.018001317977905273
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.35293540358543396,0.018008947372436523
疲劳驾驶.mp4,睁眼,"[303, 115, 368, 174]",0.3725493550300598,0.018008947372436523
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.4032649099826813,0.018008947372436523
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.3528011441230774,0.020999670028686523
疲劳驾驶.mp4,睁眼,"[303, 115, 368, 174]",0.37269484996795654,0.020999670028686523
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.4032423198223114,0.020999670028686523
疲劳驾驶.mp4,睁眼,"[179, 110, 253, 164]",0.35260048508644104,0.015992403030395508
疲劳驾驶.mp4,睁眼,"[303, 115, 368, 175]",0.37272265553474426,0.015992403030395508
疲劳驾驶.mp4,打哈欠,"[138, 38, 387, 451]",0.40347951650619507,0.015992403030395508
疲劳驾驶.mp4,打哈欠,"[47, 1, 431, 542]",0.44943132996559143,0.015997886657714844
疲劳驾驶.mp4,闭眼,"[600, 128, 639, 194]",0.3357851505279541,0.016000747680664062
疲劳驾驶.mp4,闭眼,"[369, 144, 447, 215]",0.5026512145996094,0.016000747680664062
疲劳驾驶.mp4,未打哈欠,"[324, 36, 640, 482]",0.5107767581939697,0.016000747680664062
疲劳驾驶.mp4,闭眼,"[509, 132, 564, 192]",0.539315402507782,0.016000747680664062
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.34289807081222534,0.025999784469604492
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.37927958369255066,0.025999784469604492
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7048114538192749,0.025999784469604492
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3428635001182556,0.022998571395874023
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.37953826785087585,0.022998571395874023
疲劳驾驶.mp4,未打哈欠,"[329, 4, 638, 503]",0.7049040198326111,0.022998571395874023
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3432106077671051,0.017995119094848633
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.3791296184062958,0.017995119094848633
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7046745419502258,0.017995119094848633
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3423623740673065,0.019000768661499023
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.3783729374408722,0.019000768661499023
疲劳驾驶.mp4,未打哈欠,"[329, 4, 638, 503]",0.7049368023872375,0.019000768661499023
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.34242162108421326,0.018002033233642578
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.37843015789985657,0.018002033233642578
疲劳驾驶.mp4,未打哈欠,"[329, 4, 638, 503]",0.7049235105514526,0.018002033233642578
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3421657979488373,0.014997243881225586
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.3787209391593933,0.014997243881225586
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7047213912010193,0.014997243881225586
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.342285692691803,0.018001556396484375
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.3781340718269348,0.018001556396484375
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7048136591911316,0.018001556396484375
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3423196077346802,0.015994787216186523
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.37805089354515076,0.015994787216186523
疲劳驾驶.mp4,未打哈欠,"[329, 4, 638, 503]",0.7047650218009949,0.015994787216186523
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3427964448928833,0.022000551223754883
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.37898996472358704,0.022000551223754883
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7044817805290222,0.022000551223754883
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.34296318888664246,0.020000457763671875
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.3791556656360626,0.020000457763671875
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7045260667800903,0.020000457763671875
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.34306666254997253,0.017999887466430664
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.3789397180080414,0.017999887466430664
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7045474648475647,0.017999887466430664
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3424789607524872,0.015674352645874023
疲劳驾驶.mp4,闭眼,"[377, 112, 479, 185]",0.38000214099884033,0.015674352645874023
疲劳驾驶.mp4,未打哈欠,"[331, 5, 638, 501]",0.7043867111206055,0.015674352645874023
疲劳驾驶.mp4,闭眼,"[550, 89, 631, 158]",0.3416447043418884,0.02100086212158203
